review,rating,date,thumbsUpCount,reviewCreatedVersion
gak bisa komplain langsung ke resto kalau mereka ada kekurangan dalam pesanan. sudah beberapa kali saya mau komplain tp tidak bisa.,3,2026-04-20 23:20:39,1,5.56.2
"Kenaikkan harganya lumayan kerasa sih, padahal waktu order (Go-Ride) dari tanggal 20 Februari 2026 masih kena tarif Rp.11,500. Pas tanggal 9 Maret sampe tadi pulang kerja tarifnya udah Rp.14,500 aja.",4,2026-04-20 22:58:55,5,5.56.2
top👍,5,2026-04-20 22:57:34,0,5.56.2
Kalau Dapat Orderan Itu Lekas Kasihkan Driver. Apalgi Food Kenapa Musti Terjadwal. Kalian Sebagai Aplikator Yang Profesional Lah. Orderan Di tahan Tahan Itu Buat Apa. Pikir Lah Nasib Resto Kalau Makanan Udah Di Buatkan Tapi Belum Kunjung Dapat Driver Bagaimana. Makanan Dingin Resto Yang Rugi,1,2026-04-20 22:51:04,1,
bagus end' cepat tepat,5,2026-04-20 22:40:39,0,5.56.2
gofood siantar lambat pengiriman.50-60 menit .belum tentu dapat drivernya.,1,2026-04-20 22:39:13,1,5.56.2
"Sebagai perusahaan ""jasa"" tentu layanan yang ramah dan mumpuni dari ""driver"" yang dibutuhkan customer. Dari cara berkendara, cara berkomunikasi, kelengkapan atribut, attitude pelayanan. Karena ""ongkos"" yang dibayar penumpang juga tidak ""murah"". Namun disaat saya ngobrol dengan ""driver"" saat naik gojek, rata2 mereka mengeluh soal ""Potongan"" aplikator yang kelewat tinggi. Padahal perusahaan dengan layanan yang baik seharusnya berbanding lurus dengan ""kesejahteraan"" mitranya.",2,2026-04-20 22:20:25,1,
drivernya jutek²,1,2026-04-20 21:58:30,1,
besttt,4,2026-04-20 21:46:19,0,5.5.1
"akhir akhir ini saya susah mendapatkan driver gofood, padahal sudah pakai express tetap aja, drivernya udah gaada niat ambil orderan? apa gimana?",2,2026-04-20 21:30:31,1,5.56.2
"pencarian driver sangat lamaaaaaa,cs susah dihubungiii",1,2026-04-20 21:30:05,1,5.56.2
pdhal mah saya selalu dpt trs namun SDH d kecewain saya malah kaga dpt dpt hadeuhh,1,2026-04-20 21:13:50,1,5.44.1
kiriman cepat dan sesuai,5,2026-04-20 21:05:00,0,5.56.2
simple,5,2026-04-20 20:44:43,0,5.56.2
nganter makanan lama,1,2026-04-20 20:43:30,1,5.52.1
Setiap pesanan cepat sampainya,5,2026-04-20 20:23:57,0,5.56.2
"memang gak ada lawan , aplikasi gojek ini..cepat dan mudah digunakan, pelayanan dari gojek pun, memuaskan",5,2026-04-20 20:20:36,0,5.55.2
bagus sihh cuman aku sering udah pesen tapi itu kepesen lagi itu buat kita bayar dua kali atau di marahin padahal gw gak pesen dua tapi Dateng nya dua,5,2026-04-20 20:17:52,0,
"gocar nya enggak jelas, enggak niat nyari duit apa gimana, sudah dekat tapi malah pergi menjauh, mutar mutar gak jelas, setengah jam kemudian di batalkan. buang buang waktu. hama",1,2026-04-20 20:02:10,1,5.47.1
"aplikasi ngelek"" ptongan besar",1,2026-04-20 19:52:01,1,5.44.1
tranportasi online terpercaya,5,2026-04-20 19:32:51,0,5.56.2
apk sangat luar biasa aku suka,5,2026-04-20 19:02:21,0,
Aman terpercaya mantab pokonya,5,2026-04-20 18:57:13,0,5.56.2
apk ojol ampas dimap nya bnyak driver nya ga jam rawan ga cuaca buruk pas dibooking susah minta kali ga ada driver nya menerima bnyak ko driver ga jam sibuk pun susah nungguin smpai ke cancel tetap aja ga mau dapat driver nya,1,2026-04-20 18:42:09,1,
Mantap Banyak diskon,5,2026-04-20 18:37:49,0,5.55.2
banyak promo,5,2026-04-20 18:24:27,0,5.56.2
lebih murah,5,2026-04-20 18:17:19,0,5.56.2
pengalaman saya selama pakai Gojek-Transportasi semua nya sudah oke 👍🙏,5,2026-04-20 18:15:21,0,5.56.2
good job😍😘,5,2026-04-20 18:13:56,0,5.56.2
keren banget min,5,2026-04-20 18:11:14,0,
"aktifinn fitur gopay later saya dong , gimana deh ? maasa udh 2 tahun ga bisa di aktifin lagi",1,2026-04-20 18:10:10,1,5.54.1
"cepat, tepat, bersih, sopan, salam, sopan,santun, murah",5,2026-04-20 17:39:49,0,5.54.1
"sangat membantu sekali apalagi klo urgency pergi"" mendadak pas gk ada motor",4,2026-04-20 17:39:45,0,
driver mobil nya pada ga mau ambil penumpang dengan alesan Krn kejauhan...,1,2026-04-20 17:25:48,1,5.52.1
bguus,5,2026-04-20 17:23:16,0,5.56.2
"pertama kali pesen gojek, masih belibet",5,2026-04-20 17:21:47,0,5.56.2
"gopay later buat bayar listrik biasanya sekali foto langsung bisa, ini sampe 3x gagal teross, waktu masuk lagi, malah dibilang ""kesalahan data"" dan gak bisa dipake lagi sampe 1x24jam, tambah lama tambah ribet, padahal dulu juga gak pake foto aman2 aja, dan gak pernah telat bayar.",2,2026-04-20 17:06:46,16,5.52.1
pelayanan oke dan senang nyampe dg selamat,5,2026-04-20 17:03:32,0,5.56.2
"untuk layanan gofood, pada saat mrk tidak punya cukup uang, seringkali mrk minta pemberi order melalukan cancel orderan. Padahal setahu sy gojek telah menerapkan sistem pembelian makanan gofood maksimal Rp.1 jt. Sering di angka orderan rp.300 ribu, mrk minta sy cancel orderannya dengan alasan uang mrk tdk cukup. Lantas kenapa bukan mrk saja yg cancel orderannya? Krn kan sy harus tulis ulang apa saja pesanan sy kalau sy yg cancel.",5,2026-04-20 17:03:32,0,5.56.2
"Banyakin lg ya promonya,biar ak lebih betah pesan di Gojek thx",5,2026-04-20 16:46:52,0,5.56.2
"kok gojek dh jlek yh skrg, dpt driver lm btul, plih"" pula",3,2026-04-20 16:28:49,1,5.56.2
oke saya selalu memilih gojek untuk angkutan saya,5,2026-04-20 16:20:35,0,5.56.2
"aman. harga terjangkau.. proses cepat,",5,2026-04-20 16:17:55,0,5.55.2
"hari ini kali kedua saya dibohongi oleh driver , sudah diorder dan driver menyatakan kesediaan menjemput tapi setelah ditunggu pada waktu yang telah disepakati malah tidak dijemput padahal terpantau driver bergerak namun itu hanya settingan trik murahan oknum driver yang malas menjemput tapi mengharapkan pembatalan demi uang 3k, sangat disayangkan demi uang segitu menghalalkan sgl cara, rendah banget adabnya, tlg pihak gojek menertibkan para driver nakal , terimakasih",2,2026-04-20 16:13:45,1,4.34.1
susah dapet driver mending shopee fodd,5,2026-04-20 15:58:49,1,5.56.2
"saran, buat gojek cantumkan alasan dong kenapa orderan saya di cancel kalo gofood dan siapa yang nge cancel.... kan saya udah lama nunggu yak, ternyata malah di cancel 😞",4,2026-04-20 15:42:24,1,5.56.2
driver baik,5,2026-04-20 15:39:38,0,5.56.2
stiap pesan GK prnh dpt 🤦🤦,1,2026-04-20 15:19:51,1,5.55.2
Bagus cepat dapat menghemat waktu,5,2026-04-20 15:06:38,0,5.53.2
amaaaan,5,2026-04-20 15:06:07,0,5.53.2
sangat tidak rekomendasi buat jadi usaha sampingan,1,2026-04-20 15:00:55,1,4.81.2
"Saya Lupa bayar, baru telat 1 hari sudah di kejar seperti teroris...",1,2026-04-20 14:48:11,1,
driver sangat ramah,5,2026-04-20 14:47:21,0,5.55.2
"ya enak aja, tinggal duduk sampai tujuan",5,2026-04-20 14:46:17,0,5.56.2
Ini terakhir gw pake apk ini.. Mengecewakan susah banget dapat pengemudi. Padahal di depan mata banyak banget pengemudi 😡,1,2026-04-20 14:40:44,1,
"aplikasi nya mudah di gunakan, simple dan lengkap",5,2026-04-20 14:40:19,0,
"selama pake gojek bagus aja kok, pelayanan nya driver nya jg ramah""",5,2026-04-20 14:39:52,0,5.43.1
BOBROK,1,2026-04-20 14:35:34,1,5.7.2
"shock breaker banyak yg mati , jarak jauh pinggang sakit semua.",3,2026-04-20 14:22:52,0,5.48.2
memudahkan segala urusan,5,2026-04-20 14:18:45,0,5.56.2
saya selama memakai jasa gopood tidak pernah kecewa👍🏻,5,2026-04-20 14:03:38,0,5.54.1
gojek keren banget,5,2026-04-20 13:59:21,0,5.56.2
Luarbiasa,5,2026-04-20 13:52:55,0,5.56.2
MAB gojek dan gopay gak amanah pengembalian dana tidak di lakukan,1,2026-04-20 13:50:43,1,5.56.2
"aplikasi ini sangatt membantu saya kapanpun dan dimanapunn, meski kdang dpat driver yg diemm terus sepanjang jalan, but it's okeyy.",4,2026-04-20 13:37:09,1,5.56.2
"sangat membantu utk transportasi sy,harga jg bersahabat",5,2026-04-20 12:47:26,0,
bagus ramah baik,5,2026-04-20 12:20:56,0,5.56.2
"saya kasih bintang 4 karena kemaren saya pesen go car . dan dpt driver . tari bin banda . plat B1271EFR. dan driver ini omonganya gk karuan. ngmong t...l, gb...g dll. saya pesen dari kali dere ke kosambi dg ongkos 115.di tengah perjalan omonganya langsung keluar smua. dn dia langsung minta cancel gojek, di situ. takut di kasih bintang 1 kali😁 , tapi masih dri pda ricuh ikiti sja keinginanya. alhamdulillah ttp di anter smpe lok tjuan cm posisi sdh di cancel. cm berbagi pengalaman smga gk smua",4,2026-04-20 11:49:50,0,5.55.2
sy cuma memberi bintang untuk pertama kali sama gojek,5,2026-04-20 11:24:35,0,5.56.2
"skrng lama bgt dpt drivernya kalau pesen gofood pake pengiriman biasa. giliran pake yg instan langsung dpt driver. sorry mau ganti aja pake shopeefood, murah, banyak promo, cepet, gesit!",1,2026-04-20 11:22:27,1,5.56.2
saya pengguna setia gojek...cm akhir2 ini setiap pesen gojek searching driver selalu lama dan dpt driver yg jauh....pdhl d sekitar saya byk driver yg dekat...jd waktu saya aga terbuang percuma.... mohon diperhatikan.... terimakasih.... tambah lg skrg kl pesan gofood dpt driver nya jg lama bgt menghabiskan waktu makan siang saya,3,2026-04-20 10:56:39,1,5.49.1
drivernya gercep. titik lokasi cocok. promonya mantap,5,2026-04-20 10:47:26,0,5.56.2
langganan setia,5,2026-04-20 10:47:09,0,5.55.2
💓💓,5,2026-04-20 10:38:21,0,5.56.2
"suka, aku anak sekolah jadi suka pake harga 7rb, walaupun harga nya 7rb tapi tetap profesional",5,2026-04-20 10:22:31,0,5.56.2
alhamdulillah cepat dan ramah 👍,5,2026-04-20 10:12:49,0,5.56.2
option pilihan layanan nya sangat membantu,5,2026-04-20 09:56:19,0,5.54.1
Cukup baik,5,2026-04-20 09:44:32,0,5.56.2
Sangat membantu banyak keperluan,5,2026-04-20 09:21:20,0,
sangat muda dan gampang di akses.,5,2026-04-20 09:06:48,0,5.56.2
Akun saya gk bisa di pakai,5,2026-04-20 09:05:24,0,5.56.2
mempermudah perjalanan,5,2026-04-20 08:55:52,0,5.56.2
"jelek aplikasi nya,apk gojek kalo ke daerah yang agak pelosok gamau mereka,maunya yang kota harga mahal,giliran harga murah mah gamau apk gojek ma padahal kan harga dari sana nya👎👎👎👎",1,2026-04-20 08:46:09,1,5.56.2
selama ini merasa puas bget,4,2026-04-20 08:06:33,0,5.54.1
senang pake banget,5,2026-04-20 08:05:34,0,5.56.2
sangat membantu terimakasih,5,2026-04-20 07:26:22,0,5.56.2
mantap 👍👍👍,5,2026-04-20 07:22:14,0,5.56.2
"bagus sih, tapi sayang nya setiap saya pesen gojek selalu ga ada yg dapat... saya bhkan jdi kdng' g masuk sekolah krna ini..",3,2026-04-20 07:17:44,1,5.56.2
full service,5,2026-04-20 06:59:52,0,5.56.2
mantul tul tul tul,5,2026-04-20 06:32:29,0,5.56.2
tiba tiba saldo kepotong anding emang,1,2026-04-20 04:46:42,1,5.56.2
"akun bagus malah susah mendapatkan order, aneh",1,2026-04-20 03:02:30,1,
muantap buanget,5,2026-04-20 02:49:23,0,
susah kali dapat drivernya baik buat gofood ataupun goride ditambah setiap mau klaim koin gopay nggak pernah masuk,2,2026-04-20 02:01:02,1,5.56.2
kapan kok gojek belom ada dark mode nya lama bgt ada fitur dark mode nya harus nunggu brapa lama lagi terima kasih sudah sering di-update ke versi paling terbaru tetap saja dark mode nya belom tersedia lebih di tingkatkan lagi gercep dalam merubah tampilan gojek ada fitur dark mode nya,4,2026-04-20 01:41:05,3,5.56.2
kalo ada problem susah di hubunginya,1,2026-04-20 01:30:09,1,5.56.2
saya sangat senang jadi bagian dari mitra gojek,5,2026-04-20 00:33:15,0,5.45.1
"mesan gofood, kelamaan ga dapat driver malah ga bisa batalin, 1 jam setengah nungguin. perbaiki lagi fiturnya",1,2026-04-20 00:12:28,2,5.56.2
Sangat Bagus 👍,5,2026-04-19 23:47:28,0,5.56.2
sopan tepat waktu,5,2026-04-19 23:34:02,0,5.56.2
"saya bahagia, bisa makan",5,2026-04-19 23:10:41,0,5.56.2
gojek mntapp,5,2026-04-19 22:56:01,0,
baguts,4,2026-04-19 22:44:04,0,5.56.2
"belum bisa ngasih bintang lima,karena setiap menggunakan goride hemat sering dan bahkan tidak pernah mendapatkan drivernya,dan malah tidak ada sama sekali, tolong lah... kedepannya lebih baik lagi,tapi jangan ada update update lagi yah... karena hp saya hp kentang... kenapa yah, setiap jam 21:00 WIB gak pernah ada driver yang mau nganterin... padahal kan kepingin juga jalan malam malam... lain kali jangan begitu dong",3,2026-04-19 22:12:10,5,5.55.2
"Sekarang pesan Gofood sulit dapat Driver,, bukannya makin baik, malah makin parah..",1,2026-04-19 22:03:38,3,5.56.2
"beberapa waktu lalu sering kecewa,tapi sekarang banyak perubahan. .!! semakin menyenangkan menggunakan layanan gojek",5,2026-04-19 22:02:00,3,5.56.2
"gak mau lagi pakai aplikasi gojek,apa lagi buat pesan Drive,kaya udh kaya aja semua gara gara harga 18 ribu g mau ambil pesanan lol",1,2026-04-19 21:59:55,1,5.56.2
susah dapet driver padahal udah yg prioritas,1,2026-04-19 21:36:39,2,5.56.2
"mulai benahin aplikasinya deh, pesen selalu paling cepet. tapi berkali kali susah dapet driver. diganti terus drivernya berkali kali. tapi gaada kompensasi berarti dari aplikator. jengah rasanya",1,2026-04-19 21:36:11,8,5.56.2
banya promo nya,5,2026-04-19 21:25:35,0,5.52.1
sangat menyenangkan setiap saat,5,2026-04-19 21:25:31,0,5.54.1
saat ini susah sekali dapat driver,3,2026-04-19 21:21:58,2,
gojek tiada duanya. Mantap !,5,2026-04-19 20:57:59,0,
"MAKIN PARAH, SAMPE PAKE PRIORITAS PUN SEJAM BELUM DAPAT JUGA GPJEK NYA PADAHAL DIKOTA BUKAN DI HUTAN",1,2026-04-19 20:53:45,2,5.56.2
BAGUS SICH WALAUPUN kalau pakai gocar agak lama dapat driver tapi kalau mesan makanan itu terjamin cepatnya ngk nunggu sampai 1 jam lebih cepat dia walaupun reguler.Semua itu ada plus minus nya tapi gojek tetap tercintaa,5,2026-04-19 20:51:42,0,5.49.1
"driver suka cancel sendiri, ga jawab chat",1,2026-04-19 20:51:13,1,5.55.2
"bagus cuman suka ngebug, seperti saya waktu itu pesen 1 gojek tapi yg datang malah ada tiga",3,2026-04-19 20:30:34,1,5.56.2
pelayanan gojek sangat bagus,5,2026-04-19 20:23:21,0,5.56.2
so far membantu,5,2026-04-19 20:07:27,0,5.56.2
"selalu lama mendapatkan gocar dan driver gocar tidak bisa dikomunikasi kan chat selalu tidak dibalas kalau memang tidak bisa tinggal bilang jd saya cancel menunggu lama chat tdk dibalas ujung""nya suruh cancel",1,2026-04-19 20:02:51,1,
"kecewaaa banget sama gojek, dlu klo order makanan lewat tunai lancar aja, sekarang hampir 1 jam gada gojek mau nerima, pokoknya kesel banget sama gojek sekarang udh laperr nungguin lama taunya ke gtu, padahal dlu bagus' aja",2,2026-04-19 19:51:46,1,5.56.2
"aplikasinya sangat membantu..kalo kita pas kerepotan, tinggal gas..",5,2026-04-19 19:48:20,0,5.56.2
"mau kirim barang lewat gosend lama banget nunggu dapet drivernya, ada kali 2 jam.",1,2026-04-19 19:15:38,1,5.56.2
"please fix yur bugs on change payment fiture, because I cannot change to be gopay from cash",3,2026-04-19 19:14:42,1,5.56.2
bapaknya baik banget mau nungguin,5,2026-04-19 19:14:23,0,5.56.2
"Goride hemat bikin miris..pelanggan2 yg mapan aja udh gak malu pake hemat..klo anak sekolah/pelajar ,karyawan di bawah umk ,mahasiswa mash gw maklumin.! Tp klo org2 yg udh bergaya exlusive mobil ngejogrog,keluar makan di cafe mahal...lah giliran ngojeg pake hemat..cih !! gak malu apa lu ?? lu tau gak itu ongkos hemat driver yg bayarin 20% nya..",1,2026-04-19 18:55:08,4,4.73.1
saya tidak bisa masuk karna email yang saya daftarkan sudah tidak dapat sya gunakan,1,2026-04-19 18:41:35,1,5.56.2
sinyal dari penumpang ke driver kurang sesuai.tolong pihak aplikasi di perkuat lagi sinyalnya agar penumpang cepat dapat driver.,3,2026-04-19 17:55:29,1,5.52.1
sangat membantu apa lagi ada promo trus 😀,5,2026-04-19 17:40:55,0,5.56.2
aplikasi yg okeh,5,2026-04-19 17:30:58,0,5.56.2
kenapa gojek saya tidak bisa beli tiket krl,4,2026-04-19 17:23:28,0,5.54.1
kalaw bisa di pisah tampilan aplikasi gojek dan gopay.. karna jadi makin ribet tampilan ny,3,2026-04-19 17:20:53,0,5.56.2
parah driver 2 x ganti driver ga ada respon sama sekali,1,2026-04-19 16:53:44,2,5.46.2
sekarang pesen gofood pengantaran hemat driver ga ada yang mau ambil🙁,2,2026-04-19 16:53:04,2,5.56.2
mapsnya tidak update 🙏,5,2026-04-19 16:43:47,0,5.56.2
"susah banget dapat driver, pesan gofood sampai nunggu 2 jam tetap aja gak dapat driver. makin lama semakin banyak tingkah driver gojek ini, milih2 ambil orderan. sekalinya dapat di cancel, mungkin karena tau ongkirnya dapat cuma sedikit! MENGECEWAKAN!",1,2026-04-19 16:43:10,7,5.56.2
"pesen go food pasti ongkir nya sama dengan harga makanan ,2x lipat nya",5,2026-04-19 16:35:53,0,
"TOLONG UNTUK GOFOOD DIPERBAIKI LAGI UNTUK WAKTU ESTIMASI. JANGAN SAMPAI NUNGGU 1 JAM BARU BOLEH MEMBATALKAN, LU PIKIR YANG MESAN GOFOOD PADA UDAH KENYANG ?. TIRU SHOOPE FOOD YANG BISA BATALKAN PESANAN DALAM WAKTU 12 MNT.",1,2026-04-19 15:55:44,2,5.56.2
terpencet gofood lansung gk bisa di batalkan,1,2026-04-19 15:54:42,1,
bikin susah sering logout,5,2026-04-19 15:42:53,0,5.56.2
"app yang memudahkan untuk kesana kemari, saya sangat suka",5,2026-04-19 15:40:04,0,
perjalanan kita butuh lebih cepat dan murah,5,2026-04-19 15:19:44,0,5.56.2
"nyaman , cepat , ramah & sabar",5,2026-04-19 15:12:44,0,5.56.2
bagus appspunya Indonesia,5,2026-04-19 14:49:14,0,5.56.2
"banyak driver pada males jemput. rata² semua driver chat ""kalau pesan jangan pilih HEMAT"" GILA emang, jelas² di aplikasinya ada opsi pilihan ""hemat"" ya otomatis bakal bisa dipilih lah, kalo gak mau dipesen hemat demonya ke perusahaan dong jangan ke customer!! ngebuang² waktu buat nunggu lamaaaa bisa sampe 1 jam lebih. dan minta customer buat cancel tapi mereka gak mau langsung cancel! btw case ini kebanyakan di area Jogja",1,2026-04-19 14:19:11,25,5.56.2
pelayanan nya keren,5,2026-04-19 14:18:02,0,
"opsi order searah nggak guna, sistemnya memerah driver",1,2026-04-19 14:10:13,1,5.56.2
bisa diminta ngebut drivernya,5,2026-04-19 14:06:56,0,
drivernya oon . masak gak tau pake google maps,1,2026-04-19 13:48:47,1,
kuranng respon,1,2026-04-19 13:45:23,1,
sulit dpt drever krn go hemat,1,2026-04-19 13:29:16,1,5.56.2
baik semua,5,2026-04-19 13:25:34,0,5.52.1
luar biasa pelayanan Memuaskan Konsumen,5,2026-04-19 13:15:47,0,5.49.1
"sangat"" membantu",5,2026-04-19 13:12:07,0,
gojek terbaij,5,2026-04-19 13:00:02,0,5.56.2
sangat mudah dan membantu. terimakasih gojek,5,2026-04-19 12:58:15,0,5.56.2
"saya menyerah menggunakan aplikasi ini. driver yang saya dapatkan selalu jauh atau tidak dapat dihubungi. saya selalu terpaksa cancel driver dan itu membuat saya merasa bersalah.saat saya sudah mendapatkan driver lain, saya tiba"" diberikan driver lain sehingga saya harus cancel driver terbaru. harga yang diberikan karena kebanyakan cancel juga makin tinggi. tolong diperbaiki lagi sistemnya. saya lelah.",1,2026-04-19 12:40:43,1,
super ngebantu pollll,5,2026-04-19 11:24:30,0,5.46.2
"aplikasi tidak bisa membantu, sy download gopay plus selalu ditolak trus 😡😡😡😡😡😡😡",1,2026-04-19 10:58:43,0,5.38.1
oke .. drunggu diskon2nya,5,2026-04-19 10:43:45,0,5.56.2
good operational,5,2026-04-19 10:19:52,0,5.56.2
"bagus, dan bermanfaat sekali",5,2026-04-19 10:01:45,0,5.54.1
mantaf azip yahud weded well pokonamaj,5,2026-04-19 09:54:34,0,5.54.1
sangat memudahkan rakyat kalangan bawah untuk melakukan perjalanan harga nya juga murah banget,5,2026-04-19 08:40:17,0,5.56.2
mantapp banget,5,2026-04-19 08:27:16,0,5.56.2
alhamdulillah nyaman,5,2026-04-19 08:01:41,0,5.56.2
sering dpt diskon 🫰🫰,5,2026-04-19 07:53:21,0,5.29.2
pelayanannya baik dekali,5,2026-04-19 07:53:05,0,5.55.2
"duit gue nyangkut 1,5 ga balik balik guys udh 2 tahun,hti hti kata gue mh nyimpen duit di gopay atau gojek,udh cukup gue aja yg kena",1,2026-04-19 07:18:22,1,5.56.2
bolehhh lahh,4,2026-04-19 07:05:26,0,5.56.2
toppp pokoknya,5,2026-04-19 05:52:13,0,5.56.2
eror mulu nih aplikasi,2,2026-04-19 05:11:25,1,
3 kali mesan. ketiga tiganya ngak ada driver,1,2026-04-19 03:09:48,1,5.56.2
"aga kecewa si ama driver nya, 2jam gw terbuang sia sia",1,2026-04-19 03:06:21,1,
"OF COURSE MEMBANTU BANGET SIH UNTUK BERPERGIAN TRS UNTUK YG PADA MLS BELI MAKANAN DI LUAR BISA DI ANTAR LEWAT GOFOOD, perfect bet dh",5,2026-04-19 03:04:41,0,
Ekosistem dibenahin. Order dari setengah 1 gak dapat driver. jam 1 sampai setengah 2 ga dapat driver.,1,2026-04-19 02:33:57,1,5.56.2
"ribet banget kalo udah pesen belum dari beberapa detik gabisa di batalin, apa kita mau batalin terus pake voucher atau tambah makan/minum. ini ribet bgt udah buru2 dikemas sdngkn drivernya aja belum ada alias lama.",2,2026-04-19 02:15:30,4,5.56.2
